event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s,split
3613,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,205.071547,195.071547,205.071547,0.8007999999999811,train
3614,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,156.122644,146.122644,156.122644,0.5338659999999891,train
3615,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,209.008814,199.008814,209.008814,0.8675330000000088,train
3616,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,137.370576,127.370576,137.370576,0.8008000000000095,train
3617,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,212.579047,202.579047,212.579047,0.6339669999999842,train
3618,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,121.421308,111.421308,121.421308,0.7340670000000102,train
3619,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,136.769976,126.769976,136.769976,1.0677329999999756,train
3620,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,150.984177,140.984177,150.984177,0.8341660000000104,train
3621,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,147.914443,137.914443,147.914443,0.8675329999999803,train
3622,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,215.748881,205.748881,215.748881,0.4671329999999898,train
3623,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,4,493.392932,483.392932,493.392932,0.6006000000000427,train
3624,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,158.725244,148.725244,158.725244,0.5672329999999874,train
3625,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,150.783977,140.783977,150.783977,0.6673330000000135,train
3626,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,151.985177,141.985177,151.985177,0.6006000000000142,train
3627,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,165.532044,155.532044,165.532044,0.6673339999999826,train
3628,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,167.734244,157.734244,167.734244,1.2345669999999984,train
3629,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,158.591777,148.591777,158.591777,1.1011000000000024,train
3630,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,221.387848,211.387848,221.387848,0.8341670000000079,train
3631,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,171.538045,161.538045,171.538045,1.2679329999999993,train
3632,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,156.85671,146.85671,156.85671,0.8341670000000079,train
3633,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,236.936715,226.936715,236.936715,0.6339670000000126,train
3634,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,170.136644,160.136644,170.136644,0.7340670000000102,train
3635,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,185.084912,175.084912,185.084912,1.1678339999999992,train
3636,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,173.406578,163.406578,173.406578,0.6339670000000126,train
3637,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,174.007178,164.007178,174.007178,0.8675329999999803,train
3638,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,180.280112,170.280112,180.280112,0.9342670000000056,train
3639,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,213.146281,203.146281,213.146281,0.5672330000000159,train
3640,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,152.75261,142.75261,152.75261,0.5004999999999882,train
3641,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,192.926079,182.926079,192.926079,1.2012,train
3642,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,172.338845,162.338845,172.338845,0.7674330000000111,train
3643,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,216.883348,206.883348,216.883348,0.9342659999999796,train
3644,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,277.543951,267.543951,277.543951,0.7340669999999818,train
3645,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,198.13128,188.13128,198.13128,1.1011000000000024,train
3646,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,209.475947,199.475947,209.475947,0.9009000000000073,train
3647,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,276.809885,266.809885,276.809885,0.7340659999999843,train
3648,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,211.711514,201.711514,211.711514,0.6673330000000135,train
3649,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,207.073547,197.073547,207.073547,0.8341670000000079,train
3650,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,195.461946,185.461946,195.461946,0.7674339999999802,train
3651,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,201.067546,191.067546,201.067546,1.0010010000000025,train
3652,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,201.868347,191.868347,201.868347,0.6339659999999867,train
3653,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,196.796613,186.796613,196.796613,0.7674329999999827,train
3654,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,197.363846,187.363846,197.363846,1.2012,train
3655,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,209.075547,199.075547,209.075547,1.3012999999999977,train
3656,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,206.94008,196.94008,206.94008,0.8008000000000095,train
3657,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,213.279747,203.279747,213.279747,1.1344670000000008,train
3658,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,292.292019,282.292019,292.292019,0.8341670000000363,train
3659,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,220.753881,210.753881,220.753881,0.8341669999999795,train
3660,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,4,236.436215,226.436215,236.436215,0.9009010000000046,train
3661,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,6,252.285383,242.285383,252.285383,1.0677340000000015,train
3662,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,216.583047,206.583047,216.583047,1.2345669999999984,train
3663,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,187.086912,177.086912,187.086912,0.5004999999999882,train
3664,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,222.822615,212.822615,222.822615,1.101099999999974,train
3665,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,220.253381,210.253381,220.253381,0.8341670000000079,train
3666,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,314.580954,304.580954,314.580954,0.4671329999999898,train
3667,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,222.055181,212.055181,222.055181,0.8675340000000062,train
3668,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,195.428579,185.428579,195.428579,0.4671339999999873,train
3669,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,198.765246,188.765246,198.765246,0.6006000000000142,train
3670,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,229.529315,219.529315,229.529315,0.5672330000000159,train
3671,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,236.836615,226.836615,236.836615,0.7340670000000102,train
3672,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,242.642416,232.642416,242.642416,1.1344670000000008,train
3673,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,0,206.172647,196.172647,206.172647,1.2012,train
3674,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,0,211.511314,201.511314,211.511314,1.368032999999997,train
3675,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,0,221.387848,211.387848,221.387848,0.4671330000000182,train
3676,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,252.01845,242.01845,252.01845,1.1011000000000024,train
3677,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,316.816521,306.816521,316.816521,1.1678329999999733,train
3678,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,244.244016,234.244016,244.244016,1.0343670000000031,train
3679,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,256.389483,246.389483,256.389483,0.9009000000000356,train
3680,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,255.388483,245.388483,255.388483,0.7674339999999802,train
3681,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,263.263017,253.263017,263.263017,1.3680340000000228,train
3682,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,250.984083,240.984083,250.984083,0.8008000000000095,train
3683,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,251.61805,241.61805,251.61805,0.4671329999999898,train
3684,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,271.604684,261.604684,271.604684,0.7340669999999818,train
3685,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,278.645052,268.645052,278.645052,1.101099999999974,train
3686,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,275.642051,265.642051,275.642051,1.0010000000000332,train
3687,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,417.316927,407.316927,417.316927,0.8675339999999778,train
3688,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,272.538951,262.538951,272.538951,1.1011000000000308,train
3689,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,277.143551,267.143551,277.143551,0.9342669999999772,train
3690,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,284.684419,274.684419,284.684419,1.301300000000026,train
3691,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,271.371118,261.371118,271.371118,1.101099999999974,train
3692,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,287.153552,277.153552,287.153552,0.9676340000000324,train
3693,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,423.222828,413.222828,423.222828,1.3680330000000254,train
3694,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,277.410485,267.410485,277.410485,0.9008999999999788,train
3695,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,299.766153,289.766153,299.766153,1.4014000000000235,train
3696,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,289.722786,279.722786,289.722786,0.4671329999999898,train
3697,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,295.395119,285.395119,295.395119,1.101099999999974,train
3698,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,282.615685,272.615685,282.615685,1.0343670000000316,train
3699,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,10,276.976718,266.976718,276.976718,0.6339669999999842,train
3700,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,294.227286,284.227286,294.227286,0.934267000000034,train
3701,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,4,777.843784,767.843784,777.843784,0.6005999999999858,train
3702,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,303.336387,293.336387,303.336387,0.9342659999999796,train
3703,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,299.49922,289.49922,299.49922,0.7340660000000412,train
3704,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,449.015263,439.015263,449.015263,0.9342659999999796,train
3705,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,305.071453,295.071453,305.071453,1.101099999999974,train
3706,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,292.659052,282.659052,292.659052,0.6006010000000401,train
3707,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,452.819063,442.819063,452.819063,0.4671329999999898,train
3708,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,301.567953,291.567953,301.567953,0.934267000000034,train
3709,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,299.632686,289.632686,299.632686,0.6006000000000427,train
3710,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,309.976354,299.976354,309.976354,0.8675329999999803,train
3711,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,316.416121,306.416121,316.416121,0.9342660000000363,train
3712,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,492.892432,482.892432,492.892432,0.767434000000037,train
3713,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,318.851888,308.851888,318.851888,0.6673330000000419,train
3714,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,459.292197,449.292197,459.292197,0.8341660000000388,train
3715,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,322.121821,312.121821,322.121821,0.5672329999999874,train
3716,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,472.405298,462.405298,472.405298,0.9008999999999788,train
3717,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,498.831699,488.831699,498.831699,0.8341669999999795,train
3718,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,476.476031,466.476031,476.476031,0.6673340000000394,train
3719,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,505.138,495.138,505.138,0.7007000000000403,train
3720,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,326.659688,316.659688,326.659688,0.8675329999999803,train
3721,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,427.627228,417.627228,427.627228,0.6339669999999842,train
3722,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,328.394755,318.394755,328.394755,0.9676330000000348,train
3723,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,335.535222,325.535222,335.535222,1.2345670000000268,train
3724,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,327.760788,317.760788,327.760788,0.934267000000034,train
3725,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,441.441029,431.441029,441.441029,0.5004999999999882,train
3726,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,573.806604,563.806604,573.806604,0.9342669999999772,train
3727,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,345.511856,335.511856,345.511856,1.2011999999999716,train
3728,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,351.117456,341.117456,351.117456,0.9342669999999772,train
3729,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,356.022357,346.022357,356.022357,1.2679330000000275,train
3730,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,345.345023,335.345023,345.345023,0.7006999999999834,train
3731,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,360.259924,350.259924,360.259924,0.6005999999999858,train
3732,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,353.252923,343.252923,353.252923,1.1344669999999724,train
3733,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,346.979989,336.979989,346.979989,0.6005999999999858,train
3734,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,355.521857,345.521857,355.521857,1.2011999999999716,train
3735,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,353.68669,343.68669,353.68669,0.4671329999999898,train
3736,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,363.930257,353.930257,363.930257,1.1678340000000276,train
3737,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,521.921434,511.921434,521.921434,0.6005999999999858,train
3738,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,549.015169,539.015169,549.015169,0.8675339999999778,train
3739,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,354.954623,344.954623,354.954623,0.7674339999999802,train
3740,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,544.076902,534.076902,544.076902,0.8007999999999811,train
3741,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,542.175002,532.175002,542.175002,0.7007000000000971,train
3742,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,363.763424,353.763424,363.763424,0.633967000000041,train
3743,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,372.739058,362.739058,372.739058,0.834165999999982,train
3744,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,565.63177,555.63177,565.63177,1.434767000000079,train
3745,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,376.309291,366.309291,376.309291,0.934267000000034,train
3746,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,374.707691,364.707691,374.707691,1.0343669999999747,train
3747,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,375.908891,365.908891,375.908891,1.1678340000000276,train
3748,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,591.958072,581.958072,591.958072,0.6339669999999842,train
3749,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,10,391.491126,381.491126,391.491126,0.4671329999999898,train
3750,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,379.112091,369.112091,379.112091,0.9676339999999756,train
3751,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,468.100997,458.100997,468.100997,0.8675339999999778,train
3752,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,385.318292,375.318292,385.318292,0.934267000000034,train
3753,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,593.025805,583.025805,593.025805,1.5682339999999613,train
3754,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,391.491126,381.491126,391.491126,1.2679329999999709,train
3755,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,595.861972,585.861972,595.861972,0.9008999999999788,train
3756,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,10,370.670324,360.670324,370.670324,1.1344670000000292,train
3757,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,4,1012.645033,1002.645033,1012.645033,0.7006999999999834,train
3758,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,386.452759,376.452759,386.452759,0.8007999999999811,train
3759,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,4,1015.814866,1005.814866,1015.814866,0.7006999999999834,train
3760,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,392.992626,382.992626,392.992626,0.7674330000000396,train
3761,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,4,1015.8816,1005.8816,1015.8816,0.6339659999999867,train
3762,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,652.585309,642.585309,652.585309,0.5672339999999849,train
3763,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,396.062359,386.062359,396.062359,0.7006999999999834,train
3764,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,651.717776,641.717776,651.717776,0.7674330000000964,train
3765,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,394.827792,384.827792,394.827792,0.7007010000000378,train
3766,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,403.46976,393.46976,403.46976,1.3012999999999693,train
3767,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,655.755143,645.755143,655.755143,0.7340669999999818,train
3768,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,656.522576,646.522576,656.522576,0.8008000000000948,train
3769,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,405.77206,395.77206,405.77206,1.101099999999974,train
3770,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,400.900526,390.900526,400.900526,0.8675339999999778,train
3771,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,398.998626,388.998626,398.998626,0.7674329999999827,train
3772,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,661.29401,651.29401,661.29401,0.867533000000094,train
3773,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,402.702326,392.702326,402.702326,0.9008999999999788,train
3774,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,724.990981,714.990981,724.990981,0.7340659999999843,train
3775,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,418.017627,408.017627,418.017627,1.434767000000022,train
3776,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,414.814427,404.814427,414.814427,1.2679339999999684,train
3777,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,410.910527,400.910527,410.910527,0.7006999999999834,train
3778,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,382.982625,372.982625,382.982625,0.4671329999999898,train
3779,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,418.684961,408.684961,418.684961,0.8675330000000372,train
3780,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,21,414.414027,404.414027,414.414027,0.5338670000000434,train
3781,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,418.117727,408.117727,418.117727,0.6673339999999826,train
3782,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,425.625228,415.625228,425.625228,0.6673329999999851,train
3783,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,424.524128,414.524128,424.524128,0.5338659999999891,train
3784,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,496.662866,486.662866,496.662866,0.8341669999999795,train
3785,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,436.836429,426.836429,436.836429,0.8007999999999811,train
3786,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,504.9378,494.9378,504.9378,0.7340660000000412,train
3787,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,441.240829,431.240829,441.240829,1.23456699999997,train
3788,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,451.717963,441.717963,451.717963,0.8675329999999803,train
3789,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,442.508762,432.508762,442.508762,0.8008000000000379,train
3790,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,438.037629,428.037629,438.037629,0.9342660000000363,train
3791,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,446.279196,436.279196,446.279196,0.8675329999999803,train
3792,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,458.624863,448.624863,458.624863,0.8675339999999778,train
3793,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,447.847429,437.847429,447.847429,0.633967000000041,train
3794,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,21,435.368295,425.368295,435.368295,0.5672339999999849,train
3795,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,463.06263,453.06263,463.06263,0.7674339999999802,train
3796,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,462.228464,452.228464,462.228464,0.5338660000000459,train
3797,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,5,477.777331,467.777331,477.777331,0.7674339999999802,train
3798,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,533.666502,523.666502,533.666502,0.8675329999999803,train
3799,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,5,1015.948333,1005.948333,1015.948333,0.5672329999999874,train
3800,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,471.671231,461.671231,471.671231,0.500500000000045,train
3801,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,551.083903,541.083903,551.083903,0.6339659999999867,train
3802,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,535.368202,525.368202,535.368202,0.834165999999982,train
3803,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,470.136364,460.136364,470.136364,0.8675329999999803,train
3804,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,663.929977,653.929977,663.929977,0.7340659999999843,train
3805,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,479.345565,469.345565,479.345565,0.6673329999999851,train
3806,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,687.987345,677.987345,687.987345,0.8675329999999803,train
3807,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,529.729235,519.729235,529.729235,0.4671329999999898,train
3808,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,1,489.288832,479.288832,489.288832,1.23456699999997,train
3809,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,532.365201,522.365201,532.365201,0.8341670000000931,train
3810,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,7,681.314011,671.314011,681.314011,1.0343669999999747,train
3811,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,484.150365,474.150365,484.150365,0.8675329999999803,train
3812,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,3,488.588132,478.588132,488.588132,0.7674330000000396,train
3813,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,495.828699,485.828699,495.828699,0.6006000000000427,train
3814,mitra_t6,data\raw\mitra\Data_T6\T6_DAll.csv,hard_brake,2,492.158366,482.158366,492.158366,0.7340659999999843,train
