event_id,lane_id,start_time_s,end_time_s,duration_s,max_vehicle_count,y_m,type,dataset_source,source_file,vehicle_id,min_acc_ms2
3033,7,704.270612,705.104779,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2078.0,-19.9187
3034,1,668.26796,669.16886,0.9008999999999787,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2080.0,-12.4213125
3035,7,690.423438,690.890572,0.4671339999999873,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2083.0,-7.193925
3036,3,665.031391,665.832192,0.8008009999999786,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2085.0,-19.104237500000004
3037,2,665.465158,666.632992,1.1678339999999707,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2086.0,-8.782346666666667
3038,3,665.999025,666.833192,0.8341670000000931,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2088.0,-14.15795
3039,2,642.342046,643.209579,0.8675329999999803,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2090.0,-10.898813333333333
3040,0,642.642346,644.01038,1.3680340000000797,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2091.0,-10.803386666666665
3041,0,645.645347,646.746448,1.1011009999999715,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2091.0,-8.210733333333334
3042,0,649.64935,650.283317,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2091.0,-5.3592466666666665
3043,6,683.249601,683.750101,0.5004999999999882,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2093.0,-5.41295
3044,1,679.312332,680.513533,1.2012010000000828,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2094.0,-21.347475000000003
3045,2,677.276964,678.678365,1.4014009999999644,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2097.0,-11.784099999999999
3046,2,683.349701,684.517535,1.1678339999999707,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2110.0,-30.24145
3047,6,659.092121,659.993022,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2112.0,-9.8914
3048,3,672.372062,673.172862,0.8007999999999811,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2113.0,-24.806037500000002
3049,1,680.880566,681.681367,0.8008009999999786,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2115.0,-16.27135
3050,3,674.140496,675.00803,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2118.0,-40.84536250000001
3051,7,715.648652,716.616286,0.9676339999999755,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2120.0,-5.572186666666667
3052,2,686.185869,687.520537,1.334667999999965,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2121.0,-25.18015
3053,1,699.36571,700.199877,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2124.0,-14.6413125
3054,2,688.988671,689.622638,0.6339670000000979,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2130.0,-5.03144
3055,2,690.089771,691.524539,1.4347679999999627,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2133.0,-24.4048625
3056,3,691.190872,691.691372,0.5004999999999882,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2135.0,-4.4441749999999995
3057,3,680.813833,681.514533,0.7006999999999834,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2136.0,-10.787412499999999
3058,3,657.991021,658.825188,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2140.0,-5.01728
3059,7,717.083419,717.950953,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2146.0,-23.449175000000004
3060,7,717.850853,718.618287,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2150.0,-18.0947375
3061,1,685.985669,686.853203,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2154.0,-31.142175
3062,7,720.253254,720.953955,0.7007009999999809,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2157.0,-6.5035375
3063,7,722.455455,723.456456,1.0010009999999738,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2159.0,-5.83362
3064,10,700.133143,700.633644,0.5005009999999857,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2160.0,-4.246686666666666
3065,7,730.16316,730.797127,0.6339670000000979,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2165.0,-6.016525
3066,1,690.990672,691.758106,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2166.0,-5.5626266666666675
3067,6,675.041397,675.60863,0.5672329999999874,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2167.0,-4.396100000000001
3068,7,723.92359,725.291624,1.368033999999966,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2167.0,-9.589033333333333
3069,3,697.497175,698.364709,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2168.0,-14.116062500000002
3070,3,694.594274,695.528541,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2169.0,-25.8396875
3071,5,878.277873,878.778373,0.5004999999999882,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2174.0,-6.5747125
3072,2,698.865209,699.532543,0.6673339999999826,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2175.0,-9.7832875
3073,1,705.104779,705.70538,0.6006009999999833,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2177.0,-11.568224999999998
3074,3,695.695374,696.863208,1.1678339999999707,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2180.0,-20.080812499999997
3075,3,699.832843,700.533544,0.7007009999999809,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2182.0,-10.5860125
3076,7,736.235896,737.136797,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2184.0,-18.006387500000002
3077,7,732.865861,733.633295,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2185.0,-20.486737499999997
3078,3,697.030042,697.864209,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2186.0,-12.567037500000001
3079,7,726.092424,726.726391,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2188.0,-11.584999999999999
3080,3,704.170512,704.704379,0.5338669999999865,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2189.0,-6.2575125
3081,5,680.913933,681.881567,0.9676339999999755,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2190.0,-5.067093333333333
3082,5,682.281967,683.049401,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2190.0,-4.606693333333333
3083,2,702.335345,703.202878,0.867533000000094,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2193.0,-46.18085000000001
3084,5,683.416434,684.484168,1.067733999999973,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2194.0,-6.1752400000000005
3085,3,698.398076,699.36571,0.9676340000000891,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2195.0,-26.2477125
3086,2,702.935945,703.870212,0.9342670000000908,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2196.0,-6.012720000000001
3087,3,707.907581,709.042048,1.1344669999999724,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2197.0,-7.971526666666666
3088,3,709.409082,710.376716,0.9676339999999755,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2211.0,-10.946475000000001
3089,21,690.790472,691.257605,0.4671329999999898,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2212.0,-4.7347866666666665
3090,7,755.688673,756.32264,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2214.0,-9.6601
3091,3,710.410082,711.377716,0.9676339999999755,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2217.0,-18.9194625
3092,2,715.114785,716.049052,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2223.0,-17.2429
3093,3,711.64465,712.54555,0.9009000000000924,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2225.0,-11.007575
3094,2,718.418087,719.052054,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2228.0,-11.542375000000002
3095,3,713.04605,713.880217,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2239.0,-43.345875
3096,2,721.721388,722.555555,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2240.0,-4.997346666666667
3097,3,713.646651,714.547551,0.9008999999999787,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2243.0,-40.2851
3098,7,775.14145,775.842151,0.7007009999999809,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2246.0,-8.973799999999999
3099,3,714.714385,715.548552,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2250.0,-23.834562499999997
3100,2,723.056056,723.890223,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2253.0,-17.0522125
3101,2,709.676015,710.677016,1.0010009999999738,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2254.0,-8.426606666666666
3102,2,724.12379,724.891223,0.7674329999999827,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2254.0,-21.9723
3103,3,716.516186,717.383719,0.867533000000094,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2255.0,-29.794462499999998
3104,7,764.097078,764.831145,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2256.0,-21.449549999999995
3105,3,717.717386,718.551553,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2258.0,-33.13075
3106,7,759.258909,759.992976,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2262.0,-5.183581818181818
3107,2,727.660658,728.361359,0.7007009999999809,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2264.0,-4.863453333333333
3108,7,772.538849,773.339649,0.8007999999999811,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2266.0,-20.1289125
3109,4,907.039955,907.640555,0.6005999999999858,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2276.0,-7.908100000000001
3110,3,728.027692,728.895226,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2277.0,-13.2187375
3111,3,724.52419,725.22489,0.7006999999999834,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2278.0,-10.390737499999998
3112,3,729.696026,730.897227,1.2012010000000828,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2295.0,-18.252525000000002
3113,3,734.934595,735.735396,0.8008010000000922,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2297.0,-25.211037500000003
3114,4,915.448359,915.982226,0.5338669999999865,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2300.0,-5.450875
3115,7,798.69833,799.532497,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2303.0,-7.346025000000001
3116,3,733.499828,734.400729,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2305.0,-21.807100000000002
3117,7,761.327643,762.16181,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2309.0,-25.373825
3118,3,735.868863,736.736396,0.8675329999999803,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2312.0,-38.2916
3119,3,736.936597,737.737397,0.8007999999999811,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2313.0,-28.594475
3120,5,744.477467,744.977968,0.5005009999999857,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2318.0,-4.218893333333333
3121,2,739.272264,739.906231,0.6339670000000979,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2319.0,-13.623574999999999
3122,1,712.34535,712.94595,0.6005999999999858,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2321.0,-6.647893333333333
3123,4,927.994233,928.494733,0.5004999999999882,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2325.0,-5.808225000000001
3124,5,752.051705,752.952605,0.9008999999999787,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2326.0,-4.9491000000000005
3125,7,805.304933,806.039,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2329.0,-15.130975
3126,7,800.533497,801.367665,0.8341679999999769,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2333.0,-17.7304875
3127,7,807.607235,808.374668,0.7674330000000964,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2336.0,-10.778237500000001
3128,3,738.204531,738.738398,0.5338669999999865,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2337.0,-5.291626666666668
3129,7,939.672572,940.173073,0.5005010000000993,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2339.0,-8.1244375
3130,3,715.848852,716.783119,0.9342670000000908,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2341.0,-5.57286
3131,3,719.752754,720.486821,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2341.0,-5.59452
3132,7,980.947161,981.547762,0.6006009999999833,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2342.0,-4.787974999999999
3133,2,751.117438,751.584571,0.4671329999999898,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2347.0,-4.8866499999999995
3134,7,814.480772,815.214839,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2348.0,-5.9984125
3135,2,751.217538,752.085071,0.8675329999999803,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2349.0,-23.1784375
3136,3,743.076067,743.8435,0.7674329999999827,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2350.0,-5.236879999999999
3137,7,800.133097,801.200831,1.067733999999973,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2358.0,-5.660566666666667
3138,7,814.747705,815.548506,0.8008009999999786,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2362.0,-13.303937500000002
3139,7,795.261561,796.028995,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2366.0,-4.816713333333334
3140,7,802.635599,803.369666,0.7340670000000955,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2375.0,-11.833912499999999
3141,3,754.487473,755.254906,0.7674329999999827,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2382.0,-19.429625
3142,2,766.632946,767.433746,0.8008000000000948,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2383.0,-9.421275
3143,7,819.385674,819.886175,0.5005009999999857,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2386.0,-5.990375
3144,2,758.591575,759.425742,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2387.0,-18.8293625
3145,7,832.832448,833.733349,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2389.0,-13.9462875
3146,3,770.136448,770.937248,0.8007999999999811,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2394.0,-23.125612500000003
3147,5,759.492475,760.960609,1.4681339999999636,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2395.0,-4.83668
3148,3,771.904882,772.772416,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2400.0,-19.0708375
3149,3,775.975618,776.609585,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2403.0,-5.7086875
3150,7,830.830447,831.731348,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2405.0,-11.885449999999999
3151,4,756.089074,756.756407,0.6673329999999851,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2406.0,-4.395613333333333
3152,7,838.104384,838.871818,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2412.0,-16.771575000000002
3153,2,775.14145,775.942251,0.8008010000000922,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2415.0,-16.7362375
3154,3,766.399379,767.266913,0.8675340000000915,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2416.0,-17.92805
3155,3,770.870515,771.771415,0.9009000000000924,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2422.0,-36.381625
3156,7,843.609887,844.410688,0.8008010000000922,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2425.0,-10.790387500000001
3157,3,772.839149,773.606583,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2426.0,-18.602375
3158,5,770.403381,770.870515,0.4671339999999873,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2428.0,-4.242366666666666
3159,7,829.328946,830.229847,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2431.0,-5.509666666666666
3160,3,778.010985,778.778419,0.7674339999999802,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2436.0,-20.526937500000003
3161,7,834.434049,835.068016,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2438.0,-5.012346666666667
3162,3,780.07972,780.947254,0.8675340000000915,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2442.0,-10.055587499999998
3163,3,778.945252,779.77942,0.8341679999999769,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2443.0,-48.7037625
3164,4,766.432746,767.233546,0.8008000000000948,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2444.0,-4.298746666666667
3165,6,759.025342,759.559209,0.5338669999999865,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2446.0,-5.200353333333334
3166,6,761.094076,762.862511,1.7684350000000677,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2446.0,-10.051426666666668
3167,7,844.577521,845.411688,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2446.0,-13.152487500000001
3168,1,754.487473,754.954606,0.4671329999999898,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2448.0,-5.140253333333334
3169,3,781.047354,781.781421,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2449.0,-5.330175
3170,6,765.064712,765.998979,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2450.0,-4.9776533333333335
3171,7,844.377321,845.411688,1.0343669999999747,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2450.0,-6.116833333333333
3172,7,858.024295,858.925196,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2452.0,-5.313513333333334
3173,7,845.178121,846.245855,1.067733999999973,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2455.0,-8.924500000000002
3174,2,786.41939,787.12009,0.7006999999999834,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2456.0,-10.7339125
3175,7,859.792729,860.359963,0.5672339999999849,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2457.0,-5.094986666666666
3176,7,835.53515,836.569517,1.0343669999999747,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2463.0,-12.289237499999999
3177,7,862.829098,863.563165,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2466.0,-8.8419125
3178,2,790.556859,791.290926,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2468.0,-9.1937
3179,7,864.664265,865.598532,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2470.0,-5.44372
3180,2,802.902532,803.970266,1.0677340000000868,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2471.0,-8.608986666666668
3181,3,788.521491,789.455758,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2473.0,-19.7374875
3182,3,786.386023,787.286924,0.9009009999999762,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2474.0,-9.88605
3183,3,790.823792,791.457759,0.6339669999999842,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2481.0,-6.6579500000000005
3184,7,865.898833,866.9332,1.0343670000000884,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2482.0,-6.3348
3185,3,789.389025,790.289925,0.9009000000000924,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2483.0,-13.275099999999998
3186,2,797.597229,798.464763,0.8675339999999778,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2484.0,-11.0512875
3187,2,800.666964,801.467765,0.8008009999999786,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2486.0,-20.844825
3188,7,867.0333,867.767367,0.7340669999999818,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2488.0,-6.735124999999999
3189,3,797.196829,798.131096,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2490.0,-32.277587499999996
3190,3,791.624593,792.45876,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2494.0,-22.6924375
3191,7,856.756361,857.423695,0.6673339999999826,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2500.0,-7.871925000000001
3192,10,797.130096,798.064363,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2501.0,-4.614660000000001
3193,3,802.502132,803.469766,0.9676340000000891,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2504.0,-11.7226125
3194,2,807.707335,809.142102,1.434767000000079,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2506.0,-14.32592
3195,2,809.609236,810.476769,0.8675329999999803,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2508.0,-37.418825
3196,4,975.341558,976.042259,0.7007009999999809,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2509.0,-5.017500000000001
3197,7,873.940204,874.440704,0.5004999999999882,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2510.0,-4.254675
3198,7,880.41334,881.280874,0.8675340000000915,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2512.0,-8.8175375
3199,2,811.47777,812.311937,0.8341669999999795,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2517.0,-27.467987500000003
3200,7,891.724647,892.859114,1.1344669999999724,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2519.0,-8.156673333333334
3201,2,813.112738,813.980271,0.8675329999999803,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2520.0,-8.12015
3202,3,809.642602,810.643603,1.0010009999999738,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2524.0,-19.394599999999997
3203,3,808.741702,809.642602,0.9008999999999787,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2527.0,-26.602825000000003
3204,1,820.353308,821.154109,0.8008009999999786,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2530.0,-5.20603
3205,2,817.21684,818.151107,0.9342669999999771,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2534.0,-16.182175
3206,7,897.93085,899.298884,1.3680340000000797,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2536.0,-10.657606666666664
3207,2,821.254209,821.988276,0.7340670000000955,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2537.0,-10.9099125
3208,7,900.366618,900.933851,0.5672329999999874,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2539.0,-7.376925
3209,7,901.834752,902.635552,0.8007999999999811,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2543.0,-24.525274999999997
3210,3,817.183473,817.984273,0.8007999999999811,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2544.0,-21.188825
3211,1,824.590877,825.825444,1.23456699999997,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2546.0,-15.920906666666667
3212,2,823.75671,825.158111,1.4014009999999644,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2547.0,-14.946419999999998
3213,2,825.358311,825.992278,0.6339670000000979,,,hard_brake,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,2548.0,-6.7980624999999995
